ID,gender,feduc,peducd,meduc,meducd,educ,educd,educsubj,score,salary9606,salary1,date1,salary2,date2,salary3,date3,salary4,date4,salary5,date5,salarynow,jobprotection,jobeduc,cpn2014
54402,女,五專,,二專,,大學,私立一般大學,社會科學、商業及法律領域,,25000,25000,9811,26000,9905,,,,,,,26000,3,4,0
15704,男,國(初)中,,國（初）中,,高中,,,,0,20000,9206,,9209,25000,9402,40000,9506,,,40000,4,4,0
16117,女,高中,,高職,私立,大學,私立一般大學,社會科學、商業及法律領域,,31000,13500,9402,,9508,21000,9605,31000,9707,35000,9904,35000,4,5,0
51566,男,高職,公立,小學,公立,碩士,公立科技大學,工程、製造及營造領域,,44800,44800,9911,,,,,,,,,44800,5,4,0
52173,女,大學,私立,五專,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,30000,0,9301,,9402,30000,9606,遺漏值,9907,,,,4,4,0
20293,男,高中職業科,私立,小學,公立,高中,,,,0,9500,9305,,9401,,9506,,9608,25000,9611,35000,3,2,0
19572,女,其他（請說明）,私立,五專,公立,大學,私立一般大學,科學領域,56,27500,27500,9606,32500,9706,,,,,,,32500,4,3,0
23971,女,大學,公立,大學,公立,大學,私立一般大學,醫藥衛生及社福領域,70,8000,8000,9806,,,,,,,,,8000,5,5,0
21462,女,國(初)中,公立,高職,,大學,私立一般大學,科學領域,46,28000,28000,9706,27000,9906,,,,,,,27000,4,4,0
11832,女,高職,私立,國（初）中,公立,大學,私立一般大學,醫藥衛生及社福領域,,0,7680,9310,,9409,,9607,35000,9710,,,40000,4,5,0
23278,女,國(初)中,公立,小學,公立,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,25000,25000,9607,,,,,,,,,31000,5,4,0
17029,女,高中,,高職,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,20000,12000,9307,20000,9606,27000,9702,,,,,27000,5,4,0
23655,男,高中,,國（初）中,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,19000,18000,9207,,9209,12000,9412,19000,9608,,9711,35000,4,4,0
17639,男,五專,私立,國（初）中,公立,技術學院或科技大學,公立科技大學,工程、製造及營造領域,,0,25000,9302,,9710,遺漏值,9809,35000,9904,,,35000,4,1,0
53001,女,高職,私立,國（初）中,公立,技術學院或科技大學,私立科技大學,人文及藝術領域,,27500,27500,9607,31000,9702,,,,,,,40000,4,2,0
17892,女,高中,,小學,,高職,,,,0,17000,9210,遺漏值,9301,18000,9305,20000,9307,遺漏值,9407,10000,2,2,0
15136,男,,,高職,,高中,,,43,0,14560,9207,,9303,18000,9305,,9308,20000,9312,55000,4,4,0
12018,女,其他（請說明）,私立,小學,,大學,私立一般大學,工程、製造及營造領域,50,0,10956,9504,,9512,,9607,20000,9611,20000,9704,,2,5,0
12803,男,大學,公立,高職,,技術學院或科技大學,私立一般大學,科學領域,,0,13000,9402,,9502,,9702,,9802,,,,3,3,0
16495,女,高職,公立,三專,,大學,公立一般大學,人文及藝術領域,,12000,12000,9907,,,,,,,,,12000,4,2,0
11895,男,,,高職,私立,大學,私立一般大學,工程、製造及營造領域,,20000,18500,9411,,9511,20000,9706,,9709,,9808,32000,3,5,0
14889,男,軍警官學校,,三專,私立,二專,公立專科學校,服務領域,,28000,22000,9509,28000,9606,,9612,28000,9707,,9712,12000,4,2,0
52482,女,高中職業科,公立,國（初）中,公立,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,48,0,17500,9411,,9601,,9609,12000,9703,遺漏值,9803,,4,4,0
50919,女,大學,私立,高職,,五專,,人文及藝術領域,,0,15000,8907,,8908,6000,9009,5000,9101,,9103,30000,4,4,0
18189,男,五專,私立,五專,私立,大學,私立一般大學,工程、製造及營造領域,43,20000,20000,9801,28000,9809,,,,,,,28000,1,2,0
24080,女,小學,,高中,,大學,公立一般大學,社會科學、商業及法律領域,,22500,22500,9707,25000,9810,30000,9812,17000,9911,25000,9912,25000,4,4,0
52425,男,小學,公立,小學,公立,碩士,私立一般大學,科學領域,,0,16000,9107,,9109,16000,9207,,9209,,9806,,3,2,0
12816,男,小學,,小學,,高中,,,,0,20000,9106,,9112,27000,9209,,9402,22000,9506,32000,4,2,0
23530,女,國(初)中,公立,高職,私立,大學,私立一般大學,科學領域,53,21000,3500,9207,8500,9501,21000,9709,24000,9905,25000,9907,25000,4,4,0
20308,女,五專,私立,五專,私立,技術學院或科技大學,私立技職學院,人文及藝術領域,,28000,28000,9701,28000,9809,,,,,,,30000,4,5,0
19758,男,小學,公立,國（初）中,公立,碩士,公立一般大學,工程、製造及營造領域,65,0,7500,9306,,9606,,9610,,9709,0,9806,0,4,1,0
17571,男,國(初)中,公立,國（初）中,公立,大學,私立一般大學,工程、製造及營造領域,49,8000,8000,9309,8000,9607,,9609,32000,9709,,,37000,4,2,0
17108,男,碩士,公立,三專,私立,碩士,私立一般大學,社會科學、商業及法律領域,53,0,,,,,,,,,,,,,,0
23769,男,高職,公立,高中,公立,大學,私立一般大學,工程、製造及營造領域,54,0,0,8007,,9009,9600,9303,,9309,9000,9407,21000,3,3,0
51875,男,小學,,高職,私立,技術學院或科技大學,公立技職學院,社會科學、商業及法律領域,,0,23000,9409,,9609,,9702,,9707,34000,9806,34000,5,5,0
21421,男,國(初)中,,小學,,技術學院或科技大學,私立技職學院,科學領域,,0,15000,9305,,9309,17000,9406,14000,9410,,9412,41000,4,4,0
17825,女,高職,公立,高職,公立,大學,公立一般大學,人文及藝術領域,52,30000,25000,9409,30000,9803,,,,,,,45000,3,3,0
54410,男,國(初)中,公立,二專,公立,技術學院或科技大學,公立科技大學,工程、製造及營造領域,,0,8500,9502,,9611,23000,9711,12000,9802,,9804,12500,2,1,0
17475,男,國(初)中,公立,小學,公立,二專,私立科技大學,工程、製造及營造領域,,0,14400,9210,18500,9301,18000,9303,,9308,16500,9501,25500,3,5,0
52778,男,國(初)中,,小學,公立,五專,,,,0,14000,9407,,9606,25000,9706,30000,9906,,,30000,2,3,0
20370,女,高職,私立,高職,私立,大學,公立一般大學,教育領域,,18000,18000,9407,,9409,18000,9507,,9509,18000,9607,28000,2,5,0
53706,女,國(初)中,公立,國（初）中,,技術學院或科技大學,私立科技大學,社會科學、商業及法律領域,,25000,25000,9606,25000,9804,30000,9911,,,,,30000,4,4,0
12096,女,高中,公立,小學,,大學,私立一般大學,社會科學、商業及法律領域,,20000,20000,9612,22000,9905,,,,,,,22000,4,4,0
15324,女,小學,公立,小學,,大學,私立一般學院,社會科學、商業及法律領域,,0,10000,9307,,9309,15000,9407,,9409,10000,9506,22000,4,1,0
13293,女,五專,私立,小學,,碩士,私立一般大學,社會科學、商業及法律領域,,6000,6000,9309,,9401,6000,9406,,9506,6000,9606,6000,4,4,0
22095,女,國(初)中,,高職,私立,碩士,私立一般大學,科學領域,,0,,,,,,,,,,,,,,0
22805,女,軍警校專修班,公立,高職,公立,技術學院或科技大學,私立技職學院,農學領域,,0,5120,9009,7680,9309,,9402,25000,9408,,,25000,4,4,0
15078,女,高職,私立,國（初）中,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,0,0,8701,,9209,7000,9209,,9306,8000,9309,27000,2,3,0
24400,女,國(初)中,公立,國（初）中,公立,高職,,,,18000,6500,9206,3000,9406,18000,9610,18000,9701,0,9703,,5,4,0
13672,女,大學,私立,博士,國外,大學,公立一般大學,社會科學、商業及法律領域,,28000,28000,9609,,9612,40000,9708,42000,9901,,,52000,4,4,0
22611,女,大學,公立,大學,公立,大學,私立一般大學,醫藥衛生及社福領域,74,25000,25000,9805,85000,9908,,,,,,,85000,4,5,0
12700,女,小學,,,,高職,,,,0,8640,8906,5760,9007,8640,9009,22680,9107,8640,9109,,2,4,0
50411,男,碩士,私立,高中普通科,公立,大學,私立一般大學,科學領域,,23000,23000,9702,,9802,,9902,,,,,,2,3,0
53707,男,國(初)中,公立,小學,,大學,公立一般大學,社會科學、商業及法律領域,,12500,15000,9007,,9107,7000,9410,,9507,12500,9608,,4,5,0
53842,女,高職,,高職,公立,大學,私立一般大學,人文及藝術領域,,17000,17000,9711,,9807,,,,,,,,1,1,0
18735,女,國(初)中,公立,高中,,大學,私立一般大學,社會科學、商業及法律領域,,18000,15000,9207,11000,9305,11000,9410,18000,9703,23000,9908,23000,3,4,0
15559,男,高中,公立,國（初）中,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,0,14000,9107,,9109,20000,9207,,9209,,9608,26400,3,4,0
12811,男,國(初)中,,國（初）中,,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,0,10000,8909,,9209,,9607,20000,9609,10000,9611,,2,4,0
10537,男,高職,公立,高職,公立,碩士,私立一般大學,社會科學、商業及法律領域,52,8500,12000,9309,,9507,8500,9609,,9807,,9810,,5,5,0
17873,男,技術學院、科技大學,公立,五專,,碩士,私立一般大學,工程、製造及營造領域,54,44000,44000,9810,,,,,,,,,44000,4,4,0
22170,女,小學,,高職,公立,大學,私立一般大學,人文及藝術領域,46,26000,18000,9303,,9309,,9407,18000,9507,26000,9708,27000,5,5,0
12249,女,高中普通科,私立,高職,私立,大學,公立一般大學,人文及藝術領域,59,5000,5000,9608,遺漏值,9701,39000,9708,,,,,39000,5,5,0
18924,女,碩士,私立,大學,,技術學院或科技大學,私立技職學院,服務領域,,22500,17500,9406,,9409,22500,9609,27500,9709,,9802,23000,4,4,0
12834,女,小學,,國（初）中,,大學,私立一般大學,人文及藝術領域,,18000,15000,9307,,9309,18000,9607,,9609,32000,9807,35000,4,4,0
13426,女,大學,私立,,,碩士,公立科技大學,農學領域,,0,12000,9206,,9209,12000,9507,,9609,35000,9808,24000,5,5,0
19727,男,高中普通科,公立,國（初）中,公立,大學,私立一般大學,科學領域,52,35000,35000,9607,,,,,,,,,35000,4,2,0
15793,女,國(初)中,公立,國（初）中,,大學,私立一般大學,醫藥衛生及社福領域,,0,22000,9207,18000,9402,19000,9408,19000,9509,18100,9604,18100,3,1,0
12143,男,大學,私立,高中,私立,碩士,私立一般大學,工程、製造及營造領域,42,0,19200,9407,,9409,19200,9507,,9509,,,,2,2,0
20880,男,高職,,高中,,大學,私立一般大學,社會科學、商業及法律領域,,35000,25000,9501,35000,9709,,,,,,,35000,4,1,0
22070,男,大學,私立,高中職業科,,大學,私立一般大學,科學領域,52,0,22500,9207,,9209,13000,9305,,9609,,9801,35000,4,5,0
11238,女,軍警官學校,公立,高職,公立,碩士,私立一般大學,人文及藝術領域,57,0,5000,8707,,8709,5000,9309,5000,9409,,9507,,3,4,0
22633,男,高職,私立,小學,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,0,16000,9007,,9009,18000,9207,20000,9403,22000,9502,31000,4,4,0
10515,男,高職,私立,高職,私立,大學,私立一般大學,服務領域,46,0,15000,9307,,9309,20000,9407,5000,9410,,9509,26000,2,2,0
19291,女,高職,,小學,公立,技術學院或科技大學,私立專科學校,農學領域,,25000,7200,9206,25000,9607,,,,,,,26000,5,4,0
14002,男,大學,公立,五專,私立,碩士,私立一般大學,工程、製造及營造領域,53,0,15000,9207,,9209,15000,9407,,9409,,9806,,3,4,0
18148,女,大學,私立,小學,,大學,公立一般大學,教育領域,,22000,22000,9812,,,,,,,,,22000,3,3,0
13937,男,高職,,小學,,大學,私立一般大學,工程、製造及營造領域,,42000,42000,9707,,,,,,,,,30000,3,2,0
17109,女,高職,公立,國（初）中,,碩士,私立一般大學,社會科學、商業及法律領域,48,0,3600,9205,15000,9207,,9209,9600,9301,,9402,0,,5,0
13686,女,小學,,小學,,技術學院或科技大學,私立技職學院,社會科學、商業及法律領域,,24000,24000,9704,22000,9910,,,,,,,22000,4,1,0
24249,男,高職,公立,高職,公立,大學,私立一般大學,社會科學、商業及法律領域,50,0,13000,9207,,9209,9000,9301,,9303,15000,9409,,2,4,0
14370,女,高中,公立,高中,,大學,公立一般大學,人文及藝術領域,59,27000,27000,9609,50000,9708,,,,,,,50000,4,5,0
10724,男,小學,,高中職業科,,大學,私立一般大學,社會科學、商業及法律領域,50,25000,25000,9606,25000,9609,,9710,31000,9812,,,31000,4,2,0
53298,男,國(初)中,,小學,,五專,,,,22500,5000,9107,,9109,,9510,22500,9611,,,32500,3,2,0
17586,男,高職,,高職,私立,碩士,公立科技大學,工程、製造及營造領域,,0,27000,9007,,9008,,9206,,9209,16000,9407,48000,4,2,0
51496,女,國(初)中,公立,國（初）中,,碩士,私立一般大學,科學領域,,0,10000,9409,,,,,,,,,5000,2,4,0
15553,男,國(初)中,公立,高中,,碩士,公立一般大學,服務領域,46,37500,37500,9809,,,,,,,,,37500,4,1,0
15510,男,小學,,小學,,二專,私立技職學院,工程、製造及營造領域,,35000,12000,9110,20000,9208,25000,9510,28000,9605,35000,9610,40000,5,2,0
20627,男,高職,私立,高職,公立,大學,私立一般大學,工程、製造及營造領域,49,0,3000,8909,,9606,22000,9706,,,,,22000,5,2,0
22542,男,國(初)中,,高中,,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,0,21000,9206,,9209,21000,9306,,9309,9000,9404,27000,5,5,0
22217,男,五專,私立,高職,私立,大學,私立一般大學,工程、製造及營造領域,46,24000,24000,9806,,,,,,,,,24000,4,4,0
13792,女,高職,,高職,,碩士,私立一般大學,醫藥衛生及社福領域,,15000,15000,9606,15000,9701,,9709,,9906,34000,9911,34000,4,4,0
17841,男,高中,私立,小學,公立,高職,,,,26000,23000,9207,,9412,26000,9603,26000,9610,25500,9901,30000,4,2,0
10527,女,國(初)中,,高中,公立,大學,私立一般大學,醫藥衛生及社福領域,50,40000,8700,9109,,9206,40000,9607,,,,,40000,4,4,0
16730,男,小學,公立,小學,公立,大學,私立一般學院,科學領域,32,15000,8000,9505,15000,9610,,9804,,9806,,9812,,2,2,0
14296,女,小學,公立,國（初）中,公立,大學,公立一般大學,教育領域,56,40000,40000,9703,,,,,,,,,40000,4,4,0
15069,男,國(初)中,,國（初）中,,大學,私立一般大學,工程、製造及營造領域,43,30000,30000,9810,,,,,,,,,30000,4,2,0
19342,女,高中,私立,小學,公立,高職,,,,21000,21000,9408,21000,9705,,,,,,,21000,2,3,0
13910,男,國(初)中,,小學,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,10000,5000,9007,,9209,12000,9510,10000,9604,10000,9609,14000,4,4,0
52279,女,高職,不合理值,高職,私立,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,0,0,9302,0,9304,0,9305,19000,9309,10000,9403,34000,4,4,0
22242,女,國(初)中,公立,國（初）中,,高職,,,,0,18000,9211,18000,9305,36000,9312,17600,9505,25000,9510,25600,2,1,0
13845,女,國(初)中,公立,小學,不合理值,大學,私立一般大學,社會科學、商業及法律領域,,30000,15000,8906,,8909,10000,9309,,9507,30000,9608,35000,4,1,0
16800,男,大學,,高職,公立,技術學院或科技大學,私立科技大學,工程、製造及營造領域,,0,12000,9210,16500,9310,22000,9510,,9709,28300,9809,28300,4,2,0
10885,男,小學,,小學,,大學,公立一般大學,社會科學、商業及法律領域,47,45000,42500,9407,42500,9601,45000,9804,,,,,45000,3,4,0
14751,男,小學,公立,小學,公立,技術學院或科技大學,私立科技大學,科學領域,,17280,25000,9311,,9409,17280,9702,,9712,17280,9812,25000,4,2,0
13509,男,小學,公立,小學,公立,技術學院或科技大學,公立科技大學,工程、製造及營造領域,,33000,33000,9805,29000,9812,34000,9904,,,,,34000,3,2,0
14867,女,國(初)中,,小學,公立,技術學院或科技大學,私立科技大學,人文及藝術領域,,30000,4500,9303,5000,9305,21000,9405,30000,9607,,,30000,4,2,0
18419,女,大學,公立,大學,私立,大學,私立一般大學,醫藥衛生及社福領域,,22000,22000,9711,,,,,,,,,22000,4,4,0
18248,男,高職,公立,大學,公立,高職,,,,9000,9000,9908,,,,,,,,,9000,2,1,0
24295,男,小學,,高中職業科,,大學,公立一般大學,科學領域,58,5000,5000,9507,,9509,5000,9701,20000,9707,,9710,30000,4,5,0
51228,男,國(初)中,公立,小學,公立,技術學院或科技大學,私立科技大學,醫藥衛生及社福領域,,18000,18000,8901,,8902,18000,9606,35000,9612,,,35000,4,4,0
22152,女,二專,,高中普通科,公立,大學,私立一般大學,社會科學、商業及法律領域,52,22000,22000,9608,,9802,30000,9808,,,,,30000,4,4,0
12793,女,國(初)中,公立,小學,,大學,公立一般大學,社會科學、商業及法律領域,62,30000,30000,9705,42000,9706,,,,,,,42500,3,4,0
16900,男,高職,私立,,,大學,公立一般學院,服務領域,,40000,40000,9511,40000,9611,40000,9811,,,,,40000,4,1,0
20399,男,五專,私立,小學,,技術學院或科技大學,私立技職學院,工程、製造及營造領域,,25000,25000,9606,25000,9704,24000,9712,,9804,22000,9809,,2,4,0
14786,男,高中普通科,公立,高職,,大學,公立一般大學,社會科學、商業及法律領域,52,0,5500,9302,,9304,19000,9407,,9409,12000,9508,37000,2,1,0
23686,女,博士,國外,大學,公立,大學,公立一般大學,社會科學、商業及法律領域,60,28000,28000,9608,,,,,,,,,34000,4,2,0
50700,女,大學,私立,大學,私立,大學,私立一般大學,人文及藝術領域,,21000,21000,9706,,9810,,9905,,,,,,3,2,0
